id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
28402,CCQ5,seaplane_base,St. John's (Paddys Pond) Seaplane Base,47.468257,-52.889542,375.0,,CA,CA-NL,,no,CCQ5,,CCQ5,,https://en.wikipedia.org/wiki/St._John%27s_%28Paddys_Pond%29_Water_Aerodrome,CQ5
774,CCR3,small_airport,Florenceville Airport,46.42610168457031,-67.62809753417969,508.0,,CA,CA-NB,Florenceville,no,CCR3,,CCR3,,https://en.wikipedia.org/wiki/Florenceville_Airport,CR3
320221,CCR9,small_airport,Creemore Airport,44.346504,-80.1336,1375.0,,CA,CA-ON,Creemore,no,CCR9,,CCR6,,https://en.wikipedia.org/wiki/Creemore_Aerodrome,
779,CCS3,small_airport,St. Stephen Airport,45.20750045776367,-67.25060272216797,96.0,,CA,CA-NB,St. Stephen,no,CCS3,,CCS3,,https://en.wikipedia.org/wiki/St._Stephen_Airport,CS3
780,CCS4,small_airport,Chipman Airport,46.14860153198242,-65.9041976928711,65.0,,CA,CA-NB,Chipman,no,CCS4,,CCS4,,https://en.wikipedia.org/wiki/Chipman_Airport_(New_Brunswick),CS4
781,CCS5,small_airport,Havelock Airport,45.98640060424805,-65.3019027709961,425.0,,CA,CA-NB,Havelock,no,CCS5,,CCS5,,https://en.wikipedia.org/wiki/Havelock_Airport,CS5
782,CCS6,small_airport,Courtenay (Smit Field) Airport,49.666938,-125.097654,500.0,,CA,CA-BC,Courtenay,no,CCS6,,CCS6,,https://en.wikipedia.org/wiki/Courtenay_(Smit_Field)_Airport,CS6
783,CCT2,small_airport,Cookstown Airport,44.23889923095703,-79.63890075683594,750.0,,CA,CA-ON,Cookstown,no,CCT2,,CCT2,,https://en.wikipedia.org/wiki/Cookstown_Airport,CT2
28422,CCT5,seaplane_base,South Brook Seaplane Base,49.016701,-57.633301,17.0,,CA,CA-NL,,no,CCT5,,CCT5,,https://en.wikipedia.org/wiki/South_Brook_Water_Aerodrome,CT5
785,CCV4,small_airport,Bell Island Airport,47.63330078125,-52.98329925537109,150.0,,CA,CA-NL,Bell Island,no,CCV4,,CCV4,,https://en.wikipedia.org/wiki/Bell_Island_Airport,CV4
786,CCW3,small_airport,Waterville / Kings County Municipal Airport,45.0518989563,-64.6517028809,119.0,,CA,CA-NS,Waterville,no,CCW3,,CCW3,,https://en.wikipedia.org/wiki/Waterville/Kings_County_Municipal_Airport,CW3
787,CCW4,small_airport,Stanley Airport,45.10060119628906,-63.92060089111328,95.0,,CA,CA-NS,Stanley,no,CCW4,,CCW4,,https://en.wikipedia.org/wiki/Stanley_Airport,CW4
28443,CCW5,seaplane_base,Thorburn Lake Seaplane Base,48.266701,-54.150002,350.0,,CA,CA-NL,Thorburn Lake,no,CCW5,,CCW5,,https://en.wikipedia.org/wiki/Thorburn_Lake_Water_Aerodrome,CW5
789,CCX3,small_airport,Brockway Airport,45.56669998168945,-67.0999984741211,300.0,,CA,CA-NB,Brockway,no,CCX3,,CCX3,,https://en.wikipedia.org/wiki/Brockway_Airport,CX3
28461,CCX5,seaplane_base,Wabush Seaplane Base,52.9333,-66.900002,1700.0,,CA,CA-NL,,no,CCX5,,CCX5,,https://en.wikipedia.org/wiki/Wabush_Water_Aerodrome,CX5
28200,CCX6,seaplane_base,Comox Seaplane Base,49.670601,-124.932999,0.0,,CA,CA-BC,Comox,yes,CCX6,,CCX6,,https://en.wikipedia.org/wiki/Comox_Water_Aerodrome,AL6
791,CCY4,small_airport,East Gore Eco Airpark,45.11750030517578,-63.70280075073242,615.0,,CA,CA-NS,East Gore,no,CCY4,,CCY4,,https://en.wikipedia.org/wiki/East_Gore_Eco_Airpark,CY4
793,CCZ2,small_airport,Rigolet Airport,54.1796989440918,-58.45750045776367,180.0,,CA,CA-NL,Rigolet,yes,CCZ2,YRG,CCZ2,,https://en.wikipedia.org/wiki/Rigolet_Airport,CZ2
794,CCZ3,small_airport,Clarenville Airport,48.27470016479492,-53.92390060424805,199.0,,CA,CA-NL,Clarenville,no,CCZ3,,CCZ3,,https://en.wikipedia.org/wiki/Clarenville_Airport,CZ3
795,CCZ4,small_airport,Margaree Airport,46.34109878540039,-60.97969818115234,181.0,,CA,CA-NS,Margaree,no,CCZ4,,CCZ4,,https://en.wikipedia.org/wiki/Margaree_Airport,CZ4
796,CCZ5,small_airport,Thorburn Airport,45.56111,-62.595583,120.0,,CA,CA-NS,Thorburn,no,CCZ5,,CCZ5,,https://en.wikipedia.org/wiki/Thorburn_Airport,CZ5
42423,CD-0001,small_airport,Wageni Airport,0.510171,29.475803,3786.0,AF,CD,CD-NK,Beni,no,FZNS,,,,https://en.wikipedia.org/wiki/Wageni_Airport,
322991,CD-0020,small_airport,Bokoro Airport,-2.884722,18.352778,,AF,CD,CD-BN,Bokoro,no,,,,,https://en.wikipedia.org/wiki/Bokoro_Airport_(Democratic_Republic_of_the_Congo),
344674,CD-0024,medium_airport,Boma Lukandu International Airport,-5.80543,12.99582,281.0,AF,CD,CD-BC,Boma,no,,,,,https://en.wikipedia.org/wiki/Boma_International_Airport,
798,CDA3,closed,Valley Airport,45.396702,-63.215599,175.0,,CA,CA-NS,Valley,no,,,,,https://en.wikipedia.org/wiki/Valley_Airport,CDA3
799,CDA4,small_airport,Pokemouche Airport,47.716400146484375,-64.88249969482422,68.0,,CA,CA-NB,Pokemouche,no,CDA4,,CDA4,,https://en.wikipedia.org/wiki/Pokemouche_Airport,DA4
800,CDA5,small_airport,St. Andrews Codroy Valley Airport,47.773601532,-59.31309890749999,65.0,,CA,CA-NL,St. Andrews,no,CDA5,,CDA5,,https://en.wikipedia.org/wiki/St._Andrews_(Codroy_Valley)_Airport,DA5
801,CDA6,small_airport,Bristol Airport,46.45940017700195,-67.564697265625,574.0,,CA,CA-NB,Bristol,no,CDA6,,CDA6,,https://en.wikipedia.org/wiki/Bristol_Airport_(New_Brunswick),DA6
805,CDC3,small_airport,Dawson Creek (Flying L Ranch) Airport,55.81948852539063,-120.46028137207033,2680.0,,CA,CA-BC,Dawson Creek,no,CDC3,,CDC3,,https://en.wikipedia.org/wiki/Dawson_Creek_(Flying_L_Ranch)_Airport,DC3
806,CDC4,small_airport,St-Quentin Airport,47.52109909057617,-67.42109680175781,875.0,,CA,CA-NB,St-Quentin,no,CDC4,,CDC4,,https://en.wikipedia.org/wiki/St-Quentin_Airport,DC4
320455,CDC5,small_airport,Dougall Campbell Field,52.010801,-121.2107,3060.0,,CA,CA-BC,Oie Lake,no,CDC5,,CDC5,,https://en.wikipedia.org/wiki/Oie_Lake/Dougall_Campbell_Field_Aerodrome,
16706,CDD,seaplane_base,Scotts Seaplane Base,48.2666015625,-92.483497619629,1119.0,,US,US-MN,Crane Lake,no,KCDD,,CDD,http://www.scottsoncranelake.com/,https://en.wikipedia.org/wiki/Scotts_Seaplane_Base,
807,CDD3,small_airport,Ste-Agnès-de-Dundee Airport,45.04750061035156,-74.34329986572266,160.0,,CA,CA-QC,Ste-Agnès-de-Dundee,no,CDD3,,CDD3,,https://en.wikipedia.org/wiki/Ste-Agn%C3%A8s-de-Dundee_Airport,DD3
809,CDH1,small_airport,Deerhurst Resort Airport,45.3541984558,-79.1513977051,1029.0,,CA,CA-ON,Huntsville,no,CDH1,,CDH1,,https://en.wikipedia.org/wiki/Huntsville/Deerhurst_Resort_Airport,DH1
811,CDH3,small_airport,Finlay Air Park,43.96220016479492,-65.99420166015625,145.0,,CA,CA-NS,Finlay,no,CDH3,,CDH3,,https://en.wikipedia.org/wiki/Finlay_Air_Park,DH3
812,CDJ4,small_airport,Clearwater Airport,46.71329879760742,-66.82830047607422,1330.0,,CA,CA-NB,Clearwater,no,CDJ4,,CDJ4,,https://en.wikipedia.org/wiki/Clearwater_Airport,DJ4
813,CDJ5,small_airport,Strathmore (D.J. Murray) Airport,51.13190078735352,-113.55999755859376,3150.0,,CA,CA-AB,Strathmore,no,CDJ5,,CDJ5,,https://en.wikipedia.org/wiki/Strathmore_(D.J._Murray)_Airport,DJ5
814,CDK2,small_airport,Diavik Airport,64.5113983154,-110.289001465,1413.0,,CA,CA-NT,Diavik,no,CDK2,DVK,CDK2,,https://en.wikipedia.org/wiki/Diavik_Airport,DK2
321912,CDK3,seaplane_base,Dorset/Kawagama Lake (South) Seaplane Base,45.2638,-78.7922,1165.0,,CA,CA-ON,Dorset,no,CDK3,,CDK3,,https://en.wikipedia.org/wiki/Dorset/Kawagama_Lake_(South)_Water_Aerodrome,
320831,CDL5,seaplane_base,Doctor’s Lake East Water Aerodrome,43.8817,-66.0975,13.0,,CA,CA-NS,Hebron,no,CDL5,,CDL5,,https://en.wikipedia.org/wiki/Doctor%27s_Lake_East_Water_Aerodrome,
320832,CDL6,seaplane_base,Doctor's Lake West Water Aerodrome,43.8836,-66.1028,13.0,,CA,CA-NS,Lakeside,no,CDL6,,CDL6,,https://en.wikipedia.org/wiki/Doctor%27s_Lake_West_Water_Aerodrome,
43879,CDL7,small_airport,Doris Lake,68.1252746582,-106.585281372,50.0,,CA,CA-NU,Hope Bay,no,,JOJ,CDL7,,https://en.wikipedia.org/wiki/Doris_Lake_Aerodrome,
320210,CDL8,small_airport,Centredale Airport,45.4094,-62.618401,595.0,,CA,CA-NS,Centredale,no,CDL8,,CDL8,,https://en.wikipedia.org/wiki/Centredale_Aerodrome,
816,CDO2,small_airport,Ostergard's Airport,51.29439926147461,-112.61399841308594,2900.0,,CA,CA-AB,Drumheller,no,CDO2,,CDO2,,https://en.wikipedia.org/wiki/Drumheller/Ostergard's_Airport,DO2
818,CDT5,small_airport,Bouctouche Airport,46.509399,-64.693901,57.0,,CA,CA-NB,Buctouche,no,CDT5,,CDT5,,https://en.wikipedia.org/wiki/Bouctouche_Aerodrome,CU4
320271,CDT7,small_airport,Dutton Airport,42.6592,-81.512602,715.0,,CA,CA-ON,Dutton,no,CDT7,,CDT7,,https://en.wikipedia.org/wiki/Dutton_Aerodrome,
28425,CDU4,seaplane_base,Springdale/Davis Pond Seaplane Base,49.550052,-56.064591,80.0,,CA,CA-NL,Springdale,no,CDU4,,CDU4,,https://en.wikipedia.org/wiki/Springdale/Davis_Pond_Water_Aerodrome,DU4
821,CDU6,small_airport,Doaktown Airport,46.5525016784668,-66.09390258789062,326.0,,CA,CA-NB,Doaktown,no,CDU6,,CDU6,,https://en.wikipedia.org/wiki/Doaktown_Airport,DU6
822,CDU9,closed,Dunnville Airport,42.8722000122,-79.5958023071,600.0,,CA,CA-ON,Dunnville,no,CDU9,,CDU9,,https://en.wikipedia.org/wiki/Dunnville_Airport,"DU9, BCATP"
320260,CDV4,closed,Canadian Skydive Centre Airport,51.6322,-114.1099,3470.0,,CA,CA-AB,Didsbury,no,CDV4,,CDV4,,https://en.wikipedia.org/wiki/Didsbury_(Vertical_Extreme_Skydiving)_Aerodrome,
825,CDW2,small_airport,Baddeck (Crown Jewel) Airport,46.165000915527344,-60.78390121459961,290.0,,CA,CA-NS,Baddeck,no,CDW2,,CDW2,,https://en.wikipedia.org/wiki/Baddeck_(Crown_Jewel)_Airport,DW2
827,CDY3,small_airport,Fogo Airport,49.657501,-54.237499,80.0,,CA,CA-NL,Fogo,no,CDY3,,CDY3,,https://en.wikipedia.org/wiki/Fogo_Airport,DY3
829,CDY6,small_airport,Bridgewater / Dayspring Airpark,44.3819007874,-64.456703186,150.0,,CA,CA-NS,Bridgewater,no,CDY6,,CDY6,,https://en.wikipedia.org/wiki/Bridgewater/Dayspring_Airpark,DY6
830,CEA3,small_airport,Olds-Didsbury Airport,51.7118988037,-114.107002258,3360.0,,CA,CA-AB,Olds-Didsbury,no,CEA3,,CEA3,,https://en.wikipedia.org/wiki/Olds-Didsbury_Airport,EA3
831,CEA5,small_airport,Hardisty Airport,52.64690017700195,-111.38400268554688,2326.0,,CA,CA-AB,Hardisty,no,CEA5,,CEA5,,https://en.wikipedia.org/wiki/Hardisty_Airport,EA5
832,CEA6,small_airport,Cardston Airport,49.16249847412109,-113.24099731445312,3887.0,,CA,CA-AB,Cardston,no,CEA6,,CEA6,,https://en.wikipedia.org/wiki/Cardston_Airport,EA6
316106,CEA8,closed,Brabant Lodge Water Aerodrome,61.059,-116.6005,514.0,,CA,CA-NT,Fort Providence,no,CEA8,,CEA8,,https://en.wikipedia.org/wiki/Hay_River/Brabant_Lodge_Water_Aerodrome,EA8
833,CEB3,closed,Colville Lake Airport,67.0392,-126.08,850.0,,CA,CA-NT,Colville Lake,no,CEB3,,CEB3,,https://en.wikipedia.org/wiki/Colville_Lake_Airport,EB3
320663,CEB4,small_airport,Rockyford/Early Bird Air Airport,51.1777,-113.2791,2876.0,,CA,CA-AB,Rockyford,no,CEB4,,CEB4,,https://en.wikipedia.org/wiki/Rockyford/Early_Bird_Air_Aerodrome,
834,CEB5,small_airport,Fairview Airport,56.081401825,-118.434997559,2166.0,,CA,CA-AB,Fairview,no,CEB5,ZFW,CEB5,,https://en.wikipedia.org/wiki/Fairview_Airport,EB5
28305,CEB9,seaplane_base,Lutselk'e Seaplane Base,62.400002,-110.75,514.0,,CA,CA-NT,Łutselk'e,no,CEB9,,CEB9,,https://en.wikipedia.org/wiki/Lutselk%27e_Water_Aerodrome,"EB9, Snowdrift Water Aerodrome"
835,CEC3,small_airport,Fox Lake Airport,58.47330093383789,-114.54299926757812,850.0,,CA,CA-AB,Fox Lake,no,CEC3,,CEC3,,https://en.wikipedia.org/wiki/Fox_Lake_Airport,EC3
836,CEC4,small_airport,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,4006.0,,CA,CA-AB,Hinton,no,CEC4,YJP,CEC4,,https://en.wikipedia.org/wiki/Hinton/Jasper-Hinton_Airport,EC4
838,CED2,closed,Chinchaga Airport,57.5428009033,-119.130996704,2280.0,,CA,CA-AB,Chinchaga,no,CED2,,CED2,,https://en.wikipedia.org/wiki/Chinchaga_Airport,ED2
839,CED3,small_airport,Oyen Municipal Airport,51.33420181274414,-110.49099731445312,2498.0,,CA,CA-AB,Oyen,no,CED3,,CED3,,https://en.wikipedia.org/wiki/Oyen_Municipal_Airport,ED3
840,CED4,small_airport,Fox Creek Airport,54.380001068115234,-116.76599884033205,2842.0,,CA,CA-AB,Fox Creek,no,CED4,,CED4,,https://en.wikipedia.org/wiki/Fox_Creek_Airport,ED4
841,CED5,small_airport,Taber Airport,49.826698303222656,-112.18499755859376,2648.0,,CA,CA-AB,Taber,no,CED5,,CED5,,https://en.wikipedia.org/wiki/Taber_Airport,ED5
842,CED6,small_airport,Highwood Airport,50.80189895629883,-113.88899993896484,3450.0,,CA,CA-AB,De Winton,no,CED6,,CED6,,https://en.wikipedia.org/wiki/De_Winton/Highwood_Airport,ED6
28198,CED7,seaplane_base,Colville Lake Seaplane Base,67.050003,-126.099998,801.0,,CA,CA-NT,Colville Lake,no,CED7,,CED7,,https://en.wikipedia.org/wiki/Colville_Lake_Water_Aerodrome,ED7
28267,CEE3,seaplane_base,Inuvik/Shell Lake Seaplane Base,68.316704,-133.617007,57.0,,CA,CA-NT,,no,CEE3,,CEE3,,https://en.wikipedia.org/wiki/Inuvik/Shell_Lake_Water_Aerodrome,EE3
843,CEE4,small_airport,Hinton / Entrance Airport,53.381401062,-117.700996399,3450.0,,CA,CA-AB,Hinton,no,CEE4,,CEE4,,https://en.wikipedia.org/wiki/Hinton/Entrance_Airport,EE4
844,CEE5,small_airport,Wabasca Airport,55.9618988037,-113.819000244,1827.0,,CA,CA-AB,Wabasca,no,CEE5,,CEE5,,https://en.wikipedia.org/wiki/Wabasca_Airport,EE5
845,CEE6,small_airport,Edmonton / Twin Island Airpark,53.471087,-113.155665,2435.0,,CA,CA-AB,Sherwood Park,no,CEE6,,CEE6,,https://en.wikipedia.org/wiki/Edmonton/Twin_Island_Airpark,EE6
846,CEE8,small_airport,Viking Airport,53.1089685346,-111.864938736,2260.0,,CA,CA-AB,Viking,no,CEE8,,CEE8,,https://en.wikipedia.org/wiki/Viking_Airport,EE8
847,CEF3,small_airport,Bow Island Airport,49.88330078125,-111.33300018310548,2634.0,,CA,CA-AB,Bow Island,no,CEF3,,CEF3,,https://en.wikipedia.org/wiki/Bow_Island_Airport,EF3
848,CEF4,small_airport,Airdrie Aerodrome,51.263901,-113.933998,3648.0,,CA,CA-AB,Airdrie,no,CEF4,,CEF4,,https://en.wikipedia.org/wiki/Airdrie_Aerodrome,EF4
849,CEF6,small_airport,S.I.R.Bernard Forestburg Airpark,52.5746994019,-112.083999634,2334.0,,CA,CA-AB,Forestburg,no,CEF6,,CEF6,http://www.CEF6.ca,https://en.wikipedia.org/wiki/Forestburg_Airport,"EF6, Bernard Airpark, Forestburg Airpark"
28256,CEF8,seaplane_base,Hay River Seaplane Base,60.851835,-115.729587,514.0,,CA,CA-NT,,no,CEF8,,CEF8,,https://en.wikipedia.org/wiki/Hay_River_Water_Aerodrome,EF8
28446,CEF9,seaplane_base,Tincup Lake Seaplane Base,61.748904,-139.246004,2686.0,,CA,CA-YT,Tincup Lake,no,CEF9,,CEF9,,https://en.wikipedia.org/wiki/Tincup_Lake_Water_Aerodrome,EF9
850,CEG2,closed,Acme Airport,51.456402,-113.514999,3035.0,,CA,CA-AB,Acme,no,,,,,https://en.wikipedia.org/wiki/Acme_Airport,"EG2, CEG2"
851,CEG3,small_airport,Lacombe Airport,52.48830032348633,-113.71199798583984,2783.0,,CA,CA-AB,Lacombe,no,CEG3,,CEG3,,https://en.wikipedia.org/wiki/Lacombe_Airport,EG3
852,CEG4,small_airport,Drumheller Municipal Airport,51.49639892578125,-112.7490005493164,2597.0,,CA,CA-AB,Drumheller,no,CEG4,,CEG4,,https://en.wikipedia.org/wiki/Drumheller_Municipal_Airport,EG4
853,CEG5,small_airport,Chipewyan Lake Airport,56.95249938964844,-113.49600219726562,1800.0,,CA,CA-AB,Chipewyan Lake,no,CEG5,,CEG5,,https://en.wikipedia.org/wiki/Chipewyan_Lake_Airport,EG5
854,CEG8,small_airport,North Seal River Airport,58.96939849853516,-99.9749984741211,980.0,,CA,CA-MB,North Seal River,no,CEG8,,CEG8,,https://en.wikipedia.org/wiki/North_Seal_River_Airport,EG8
855,CEH2,small_airport,Cu Nim Airport,50.722868,-114.180716,3700.0,,CA,CA-AB,Black Diamond,no,CEH2,,CEH2,,https://en.wikipedia.org/wiki/Black_Diamond/Cu_Nim_Airport,"EH2, Thompson's Ranch"
856,CEH3,small_airport,Ponoka Industrial Airport,52.65169906616211,-113.6060028076172,2669.0,,CA,CA-AB,Ponoka Industrial,no,CEH3,,CEH3,,https://en.wikipedia.org/wiki/Ponoka_Industrial_(Labrie_Field)_Airport,EH3
857,CEH4,small_airport,De Winton South Calgary Airport,50.8218994140625,-113.8239974975586,3355.0,,CA,CA-AB,De Winton,no,CEH4,,CEH4,,https://en.wikipedia.org/wiki/De_Winton/South_Calgary_Airport,EH4
858,CEH5,small_airport,Red Earth Creek Airport,56.5463981628418,-115.27400207519533,1790.0,,CA,CA-AB,Red Earth Creek,no,CEH5,,CEH5,,https://en.wikipedia.org/wiki/Red_Earth_Creek_Airport,EH5
859,CEH6,small_airport,Provost Airport,52.33810043334961,-110.27899932861328,2197.0,,CA,CA-AB,Provost,no,CEH6,,CEH6,,https://en.wikipedia.org/wiki/Provost_Airport,EH6
861,CEJ2,closed,Andrew Airport,53.87471,-112.364783,2060.0,,CA,CA-AB,Andrew,no,CEJ2,,CEJ2,,https://en.wikipedia.org/wiki/Andrew_Airport,EJ2
862,CEJ3,small_airport,Stettler Airport,52.310001373291016,-112.75399780273438,2686.0,,CA,CA-AB,Stettler,no,CEJ3,,CEJ3,,https://en.wikipedia.org/wiki/Stettler_Airport,EJ3
863,CEJ4,small_airport,Claresholm Industrial Airport,50.00469970703125,-113.62999725341795,3325.0,,CA,CA-AB,Claresholm,no,CEJ4,,CEJ4,,https://en.wikipedia.org/wiki/Claresholm_Industrial_Airport,"EJ4, RCAF Station Claresholm"
864,CEJ5,closed,Cadotte Airport,56.457558486,-116.353840828,1900.0,,CA,CA-AB,Cadotte,no,CEJ5,,CEJ5,,https://en.wikipedia.org/wiki/Cadotte_Airport,EJ5
865,CEJ6,small_airport,Elk Point Airport,53.89310073852539,-110.77200317382812,1981.0,,CA,CA-AB,Elk Point,no,CEJ6,,CEJ6,,https://en.wikipedia.org/wiki/Elk_Point_Airport,EJ6
316119,CEJ7,closed,Fitzgerald Water Aerodrome,59.858,-111.597,653.0,,CA,CA-AB,Fort Smith,no,CEJ7,,CEJ7,,https://en.wikipedia.org/wiki/Fitzgerald_(Fort_Smith)_Water_Aerodrome,EJ7
866,CEK2,small_airport,Braeburn Airport,61.48440170288086,-135.7760009765625,2400.0,,CA,CA-YT,Braeburn,no,CEK2,,CEK2,,https://en.wikipedia.org/wiki/Braeburn_Airport,EK2
868,CEK6,small_airport,Killam-Sedgewick Airport,52.79999923706055,-111.76699829101562,2182.0,,CA,CA-AB,Killam,no,CEK6,,CEK6,,https://en.wikipedia.org/wiki/Killam/Killam-Sedgewick_Airport,EK6
28259,CEK7,seaplane_base,High Level/Footner Lake Seaplane Base,58.616694,-117.182999,1084.0,,CA,CA-AB,,no,CEK7,,CEK7,,https://en.wikipedia.org/wiki/High_Level/Footner_Lake_Water_Aerodrome,EK7
46604,CEL3,small_airport,East Linton (Kerr Field),44.661068,-80.944026,750.0,,CA,CA-ON,East Linton,no,CEL3,,CEL3,,https://en.wikipedia.org/wiki/East_Linton_(Kerr_Field)_Aerodrome,
870,CEL4,small_airport,Hanna Airport,51.63140106201172,-111.90399932861328,2738.0,,CA,CA-AB,Hanna,no,CEL4,,CEL4,,https://en.wikipedia.org/wiki/Hanna_Airport,EL4
871,CEL5,small_airport,Valleyview Airport,55.032501220703125,-117.2959976196289,2435.0,,CA,CA-AB,Valleyview,no,CEL5,,CEL5,,https://en.wikipedia.org/wiki/Valleyview_Airport,EL5
872,CEL6,small_airport,Two Hills Airport,53.70000076293945,-111.78299713134766,2010.0,,CA,CA-AB,Two Hills,no,CEL6,,CEL6,,https://en.wikipedia.org/wiki/Two_Hills_Airport,EL6
28222,CEL7,seaplane_base,Ford Bay Seaplane Base,66.030093,-124.687376,512.0,,CA,CA-NT,Ford Bay,no,CEL7,,CEL7,,https://en.wikipedia.org/wiki/Ford_Bay_Water_Aerodrome,EL7
874,CEM3,small_airport,Whatì Airport,63.13169860839844,-117.24600219726562,882.0,,CA,CA-NT,Whatì,yes,CEM3,YLE,CEM3,,https://en.wikipedia.org/wiki/What%C3%AC_Airport,EM3
875,CEM4,small_airport,Innisfail Airport,52.0786018371582,-114.0270004272461,3017.0,,CA,CA-AB,Innisfail,no,CEM4,,CEM4,,https://en.wikipedia.org/wiki/Innisfail_Airport,EM4
876,CEM5,small_airport,Swan Hills Airport,54.67079925537109,-115.41500091552734,3473.0,,CA,CA-AB,Swan Hills,no,CEM5,,CEM5,,https://en.wikipedia.org/wiki/Swan_Hills_Airport,EM5
877,CEN2,small_airport,Bassano Airport,50.804107,-112.464065,2613.0,,CA,CA-AB,Bassano,no,CEN2,,CEN2,,https://en.wikipedia.org/wiki/Bassano_Airport,EN2
878,CEN3,small_airport,Three Hills Airport,51.69670104980469,-113.20899963378906,2975.0,,CA,CA-AB,Three Hills,no,CEN3,,CEN3,,https://en.wikipedia.org/wiki/Three_Hills_Airport,EN3
879,CEN4,small_airport,High River Airport,50.534162,-113.843396,3431.0,,CA,CA-AB,High River,no,CEN4,,CEN4,,https://en.wikipedia.org/wiki/High_River_Airport,EN4
880,CEN5,small_airport,Cold Lake Regional Airport,54.477500915527344,-110.2689971923828,1786.0,,CA,CA-AB,Cold Lake,no,CEN5,,CEN5,,https://en.wikipedia.org/wiki/Cold_Lake_Regional_Airport,EN5
881,CEN6,small_airport,Vauxhall Airport,50.03329849243164,-112.08300018310548,2579.0,,CA,CA-AB,Vauxhall,no,CEN6,,CEN6,,https://en.wikipedia.org/wiki/Vauxhall_Airport,EN6
28210,CEN7,seaplane_base,Deliné Seaplane Base,65.183299,-123.417,512.0,,CA,CA-NT,Deliné,no,CEN7,,CEN7,,https://en.wikipedia.org/wiki/D%C3%A9line_Water_Aerodrome,"EN7, Fort Franklin Water Aerodrome"
883,CEP3,small_airport,Barrhead Airport,54.09999847412109,-114.43299865722656,2121.0,,CA,CA-AB,Barrhead,no,CEP3,,CEP3,,https://en.wikipedia.org/wiki/Barrhead_Airport,EP3
884,CEP4,small_airport,Ross International Airport,48.9987048532,-111.975414276,3550.0,,CA,CA-AB,Coutts,no,CEP4,,CEP4,,https://en.wikipedia.org/wiki/Coutts/Ross_International_Airport,EP4
885,CEP5,small_airport,Janvier Airport,55.900001525878906,-110.73300170898438,1575.0,,CA,CA-AB,Janvier,no,CEP5,,CEP5,,https://en.wikipedia.org/wiki/Janvier_Airport,EP5
886,CEP6,small_airport,Warner Airport,49.29330062866211,-112.18900299072266,3319.0,,CA,CA-AB,Warner,no,CEP6,,CEP6,,https://en.wikipedia.org/wiki/Warner_Airport,EP6
888,CEQ3,small_airport,Camrose Airport,53.04029846191406,-112.81600189208984,2426.0,,CA,CA-AB,Camrose,no,CEQ3,,CEQ3,,https://en.wikipedia.org/wiki/Camrose_Airport,EQ3
889,CEQ4,small_airport,Del Bonita / Whetstone International Airport,48.9986000061,-112.776000977,4335.0,,CA,CA-AB,Del Bonita,no,CEQ4,,CEQ4,,https://en.wikipedia.org/wiki/Del_Bonita/Whetstone_International_Airport,EQ4
890,CEQ5,closed,Grande Cache Airport,53.916901,-118.874001,4117.0,,CA,CA-AB,Grande Cache,no,CEQ5,YGC,CEQ5,,https://en.wikipedia.org/wiki/Grande_Cache_Airport,EQ5
28464,CEQ8,seaplane_base,Whatì Seaplane Base,63.14191,-117.275791,870.0,,CA,CA-NT,Whati,no,CEQ8,,CEQ8,,https://en.wikipedia.org/wiki/What%C3%AC_Water_Aerodrome,"EQ8, Lac La Martre"
891,CER2,small_airport,Castor Airport,52.2209249248,-111.926887035,2704.0,,CA,CA-AB,Castor,no,CER2,,CER2,,https://en.wikipedia.org/wiki/Castor_Airport,ER2
892,CER3,small_airport,Drayton Valley Industrial Airport,53.265800476074,-114.95999908447,2776.0,,CA,CA-AB,Drayton Valley,no,CER3,YDC,CER3,,https://en.wikipedia.org/wiki/Drayton_Valley_Industrial_Airport,ER3
893,CER4,small_airport,Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498,1046.0,,CA,CA-AB,Fort McMurray,no,CER4,NML,CER4,,https://en.wikipedia.org/wiki/Fort_McMurray/Mildred_Lake_Airport,ER4
894,CER5,closed,Conklin Airport,55.6347007751,-111.087997437,1850.0,,CA,CA-AB,Conklin,no,CER5,,CER5,,https://en.wikipedia.org/wiki/Conklin_Airport,ER5
28152,CER6,seaplane_base,Aklavik Seaplane Base,68.222504,-134.992007,7.0,,CA,CA-NT,Aklavik,no,CER6,,CER6,,https://en.wikipedia.org/wiki/Aklavik_Water_Aerodrome,ER6
28227,CER9,seaplane_base,Fort Nelson (Parker Lake) Seaplane Base,58.825217,-122.900345,1255.0,,CA,CA-BC,Fort Nelson,no,CER9,,CER9,,https://en.wikipedia.org/wiki/Fort_Nelson_(Parker_Lake)_Water_Aerodrome,ER9
46605,CES2,small_airport,St-Esprit Aerodrome,45.9144,-73.672395,192.0,,CA,CA-QC,St-Esprit,no,CES2,,CES2,,https://en.wikipedia.org/wiki/Saint-Esprit_Aerodrome,
895,CES3,heliport,Edmonton / St. Albert (Delta Helicopters) Heliport,53.686694360500006,-113.687338829,2265.0,,CA,CA-AB,Edmonton,no,CES3,,CES3,,https://en.wikipedia.org/wiki/List_of_heliports_in_Canada#55,"ES3, St. Albert"
